brand,rating,category,praise_category,summary,source_url
Acuvue,4.0,no complaint / positive feedback,general satisfaction / no specific theme,The reviewer is satisfied.,https://www.hktvmall.com/hktv/en/main/123-OPTICAL/s/H9723001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-90-Oasys-One-Day-Silicone-Hydrogel-1Day-Contact-Lens-100-Parallel-Import/p/H9723001_S_A113006_p-100?scrollTo=reviewTab
Acuvue,4.0,unclear / insufficient detail,unclear / insufficient detail,The review is too vague to interpret.,https://www.hktvmall.com/hktv/en/main/123-OPTICAL/s/H9723001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-90-Oasys-One-Day-Silicone-Hydrogel-1Day-Contact-Lens-100-Parallel-Import/p/H9723001_S_A113006_p-100?scrollTo=reviewTab
Acuvue,5.0,no complaint / positive feedback,general satisfaction / no specific theme,The reviewer had a very good experience.,https://www.hktvmall.com/hktv/en/main/Timely-CON/s/B1048002/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Colour-Contact-Lens/Daily-Disposable/1DAY-DEFINE-RADIANT-CHIC-BC-85-30P-000/p/B1048002_S_888290403745?scrollTo=reviewTab
Acuvue,4.0,product mismatch/counterfeit concern,unclear / insufficient detail,Received one box with the wrong specifications and inquired about an exchange.,https://www.hktvmall.com/hktv/en/main/Easy-Look/s/H5711001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-90-Acuvue-Moist-1Day-Contact-Lens-P-100-Parallel-Import/p/H5711001_S_MoistPI_reg_1day-90-100S?scrollTo=reviewTab
Acuvue,5.0,no complaint / positive feedback,value for money,Plans to buy more boxes if discounted.,https://www.hktvmall.com/hktv/en/main/Timely-CON/s/B1048002/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/OAS-WITH-HYDRALUXE-BC-90-30P-100/p/B1048002_S_733905819414?scrollTo=reviewTab
Acuvue,4.0,price,value for money,The price is considered good.,https://www.hktvmall.com/hktv/en/main/Timely-CON/s/B1048002/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/OAS-WITH-HYDRALUXE-BC-90-30P-100/p/B1048002_S_733905819414?scrollTo=reviewTab
Acuvue,5.0,comfort/dryness,comfort,The lenses are comfortable and very useful.,https://www.hktvmall.com/hktv/en/main/Timely-CON/s/B1048002/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/OAS-WITH-HYDRALUXE-BC-90-30P-100/p/B1048002_S_733905819414?scrollTo=reviewTab
Acuvue,4.0,comfort/dryness,comfort,The lenses are comfortable and good to use.,https://www.hktvmall.com/hktv/en/main/Timely-CON/s/B1048002/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/OAS-WITH-HYDRALUXE-BC-90-30P-100/p/B1048002_S_733905819414?scrollTo=reviewTab
Acuvue,5.0,price,value for money,The price received positive feedback.,https://www.hktvmall.com/hktv/en/main/Timely-CON/s/B1048002/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/OAS-WITH-HYDRALUXE-BC-90-30P-100/p/B1048002_S_733905819414?scrollTo=reviewTab
Acuvue,5.0,product mismatch/counterfeit concern,unclear / insufficient detail,Received the wrong angle for a repeated purchase and requested a replacement.,https://www.hktvmall.com/hktv/en/main/123-OPTICAL/s/H9723001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-85-Moist-Contant-Lens-1Day-Power-100-Parallel-Import/p/H9723001_S_A113001-850100?scrollTo=reviewTab
Acuvue,4.0,unclear / insufficient detail,unclear / insufficient detail,The review has insufficient content for interpretation.,https://www.hktvmall.com/hktv/en/main/123-OPTICAL/s/H9723001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-85-Moist-Contant-Lens-1Day-Power-100-Parallel-Import/p/H9723001_S_A113001-850100?scrollTo=reviewTab
Acuvue,1.0,product mismatch/counterfeit concern,no praise / negative review,Received incorrect prescription lenses and a damaged box.,https://www.hktvmall.com/hktv/en/main/123-OPTICAL/s/H9723001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-85-Moist-Contant-Lens-1Day-Power-100-Parallel-Import/p/H9723001_S_A113001-850100?scrollTo=reviewTab
Acuvue,5.0,no complaint / positive feedback,value for money,Grateful for quality and affordable products.,https://www.hktvmall.com/hktv/en/main/Habitual-Goods/s/B1048001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/OAS-WITH-HYDRALUXE-BC-85-30P-1200-Parallel-Import/p/B1048001_S_733905818448?scrollTo=reviewTab
Acuvue,1.0,customer service,no praise / negative review,Poor customer service and communication regarding delivery changes.,https://www.hktvmall.com/hktv/en/main/123-OPTICAL/s/H9723001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-85-Oasys-One-Day-Silicone-Hydrogel-1Day-Contact-Lens-1100-Parallel-Import/p/H9723001_S_A113005_p-1100?scrollTo=reviewTab
Acuvue,4.0,no complaint / positive feedback,quality/reliability (other),Consistently good quality leads to repeat purchases.,https://www.hktvmall.com/hktv/en/main/123-OPTICAL/s/H9723001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-85-Oasys-One-Day-Silicone-Hydrogel-1Day-Contact-Lens-1100-Parallel-Import/p/H9723001_S_A113005_p-1100?scrollTo=reviewTab
Acuvue,5.0,no complaint / positive feedback,quality/reliability (other),Quality is assured and frequently purchased.,https://www.hktvmall.com/hktv/en/main/Habitual-Goods/s/B1048001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Bi-weekly-Disposable/ACUVUE-OASYS-2Week-BC-88-6P-1100/p/B1048001_S_733905645914?scrollTo=reviewTab
Acuvue,4.0,packaging,no praise / negative review,Staff should ensure all products are included during packing.,https://www.hktvmall.com/hktv/en/main/BROTHER-OPTICAL/s/B1412001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-90-Oasys-Silicone-Hydrogel-1Day-Contact-Lens-Parallel-Import/p/B1412001_S_CA113006_p-100?scrollTo=reviewTab
Acuvue,1.0,shipping/fulfillment,no praise / negative review,Claimed delivery was not received.,https://www.hktvmall.com/hktv/en/main/Easy-Look/s/H5711001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-90-Oasys-Silicone-Hydrogel-1Day-Contact-Lens-P-100-Random-Pick-for-OldNew-Packaging/p/H5711001_S_Oasys_reg_1day-90-100S?scrollTo=reviewTab
Acuvue,1.0,product mismatch/counterfeit concern,no praise / negative review,Received a cheap moisturizer instead of the ordered Oasys.,https://www.hktvmall.com/hktv/en/main/Easy-Look/s/H5711001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-90-Oasys-Silicone-Hydrogel-1Day-Contact-Lens-P-100-Random-Pick-for-OldNew-Packaging/p/H5711001_S_Oasys_reg_1day-90-100S?scrollTo=reviewTab
Acuvue,1.0,product mismatch/counterfeit concern,no praise / negative review,Ordered Oasys but received an incorrect product.,https://www.hktvmall.com/hktv/en/main/Easy-Look/s/H5711001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-90-Oasys-Silicone-Hydrogel-1Day-Contact-Lens-P-100-Random-Pick-for-OldNew-Packaging/p/H5711001_S_Oasys_reg_1day-90-100S?scrollTo=reviewTab
Acuvue,1.0,product mismatch/counterfeit concern,no praise / negative review,Received a cheap moisturizer instead of the desired Oasys.,https://www.hktvmall.com/hktv/en/main/Easy-Look/s/H5711001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-90-Oasys-Silicone-Hydrogel-1Day-Contact-Lens-P-100-Random-Pick-for-OldNew-Packaging/p/H5711001_S_Oasys_reg_1day-90-100S?scrollTo=reviewTab
Acuvue,1.0,product mismatch/counterfeit concern,no praise / negative review,Incorrect product delivered instead of Oasys.,https://www.hktvmall.com/hktv/en/main/Easy-Look/s/H5711001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-90-Oasys-Silicone-Hydrogel-1Day-Contact-Lens-P-100-Random-Pick-for-OldNew-Packaging/p/H5711001_S_Oasys_reg_1day-90-100S?scrollTo=reviewTab
Acuvue,5.0,no complaint / positive feedback,general satisfaction / no specific theme,Consistent good experience with repurchases.,https://www.hktvmall.com/hktv/en/main/KINGCON/s/H7249002/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/Acuvue-Oasys-Max-1Day-Contact-Lenses/p/H7249002_S_JJACOM30-85M0225?scrollTo=reviewTab
Acuvue,5.0,no complaint / positive feedback,shipping/fulfillment,Fast and convenient service leads to a repeat choice.,https://www.hktvmall.com/hktv/en/main/KINGCON/s/H7249002/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/Acuvue-Oasys-Max-1Day-Contact-Lenses/p/H7249002_S_JJACOM30-85M0225?scrollTo=reviewTab
Acuvue,5.0,unclear / insufficient detail,unclear / insufficient detail,No useful information provided.,https://www.hktvmall.com/hktv/en/main/Easy-Look/s/H5711001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-85-Oasys-Silicone-Hydrogel-1Day-Contact-Lens-P-100-Random-Pick-for-OldNew-Packaging/p/H5711001_S_Oasys_reg_1day-85-100S?scrollTo=reviewTab
Acuvue,5.0,unclear / insufficient detail,unclear / insufficient detail,No usable content in the review.,https://www.hktvmall.com/hktv/en/main/Easy-Look/s/H5711001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-85-Oasys-Silicone-Hydrogel-1Day-Contact-Lens-P-100-Random-Pick-for-OldNew-Packaging/p/H5711001_S_Oasys_reg_1day-85-100S?scrollTo=reviewTab
Acuvue,5.0,no complaint / positive feedback,shipping/fulfillment,"The delivery was quick, and the packaging was good.",https://www.hktvmall.com/hktv/en/main/Habitual-Goods/s/B1048001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/OAS-WITH-HYDRALUXE-BC-90-30P-1200-Parallel-Import/p/B1048001_S_733905819094?scrollTo=reviewTab
Acuvue,4.0,product mismatch/counterfeit concern,no praise / negative review,The product's authenticity is questionable due to indistinguishable packaging.,https://www.hktvmall.com/hktv/en/main/Habitual-Goods/s/B1048001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/OAS-WITH-HYDRALUXE-BC-90-30P-1200-Parallel-Import/p/B1048001_S_733905819094?scrollTo=reviewTab
Acuvue,5.0,unclear / insufficient detail,unclear / insufficient detail,The review provides no useful information.,https://www.hktvmall.com/hktv/en/main/LENSee/s/B0217001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-90-Oasys-1Day-Contact-Lenses-P-100-Parallel-Import-Random-Pick-for-OldNew-Packaging/p/B0217001_S_90OasysPI30-0100?scrollTo=reviewTab
Acuvue,1.0,packaging,no praise / negative review,The packaging was incomplete and outdated.,https://www.hktvmall.com/hktv/en/main/Vcons/s/B1665001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/Acuvue-Oasys-Max-1Day-30P-BC86200/p/B1665001_S_Acuvue-Oasys-Max-200?scrollTo=reviewTab
Acuvue,5.0,no complaint / positive feedback,general satisfaction / no specific theme,The product is great and provides remarkable effects.,https://www.hktvmall.com/hktv/en/main/Easy-Look/s/H5711001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Bi-weekly-Disposable/BC-88-Oasys-2Week-Contact-Lens-P-100-Random-Packaging/p/H5711001_S_Oasys_reg_2week-88-100S?scrollTo=reviewTab
Acuvue,5.0,no complaint / positive feedback,quality/reliability (other),"The product's quality is good, prompting a repeat purchase.",https://www.hktvmall.com/hktv/en/main/123-OPTICAL/s/H9723001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-90-Moist-Contant-Lens-1Day-Power-100-Parallel-import/p/H9723001_S_A113002_p-100?scrollTo=reviewTab
Acuvue,1.0,quality/defect (other),no praise / negative review,Received the wrong product and requested an exchange.,https://www.hktvmall.com/hktv/en/main/123-OPTICAL/s/H9723001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-90-Moist-Contant-Lens-1Day-Power-100-Parallel-import/p/H9723001_S_A113002_p-100?scrollTo=reviewTab
Acuvue,4.0,no complaint / positive feedback,quality/reliability (other),The product is of good quality.,https://www.hktvmall.com/hktv/en/main/POKECON/s/H8617001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/OASYS-1DAY-with-HydraLuxe-Daily-Disposal-Contact-Lenses-Parallel-imported-products-Random-shipment-of-new-and-old-packaging/p/H8617001_S_Oasys-O1D-100_85?scrollTo=reviewTab
Acuvue,5.0,no complaint / positive feedback,shipping/fulfillment,Delivery was very fast.,https://www.hktvmall.com/hktv/en/main/BROTHER-OPTICAL/s/B1412001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-85-Oasys-Silicone-Hydrogel-1Day-Contact-Lens-Parallel-Import/p/B1412001_S_CA113005_p-100?scrollTo=reviewTab
Acuvue,4.0,no complaint / positive feedback,shipping/fulfillment,Received the goods quickly.,https://www.hktvmall.com/hktv/en/main/BROTHER-OPTICAL/s/B1412001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-85-Oasys-Silicone-Hydrogel-1Day-Contact-Lens-Parallel-Import/p/B1412001_S_CA113005_p-100?scrollTo=reviewTab
Acuvue,5.0,no complaint / positive feedback,value for money,The packaging is decent and the price is very cheap.,https://www.hktvmall.com/hktv/en/main/BROTHER-OPTICAL/s/B1412001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-85-Oasys-Silicone-Hydrogel-1Day-Contact-Lens-Parallel-Import/p/B1412001_S_CA113005_p-100?scrollTo=reviewTab
Acuvue,5.0,no complaint / positive feedback,comfort,The lenses are comfortable and breathable.,https://www.hktvmall.com/hktv/en/main/BROTHER-OPTICAL/s/B1412001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Bi-weekly-Disposable/12pBC-88-Acuvue-Oasys-2Week-Contact-Lens-Parallel-Import/p/B1412001_S_CA131202_p-100?scrollTo=reviewTab
Acuvue,4.0,no complaint / positive feedback,value for money,The quality is good and worth the price.,https://www.hktvmall.com/hktv/en/main/LENSee/s/B0217001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-85-Moist-1Day-Contact-Lenses-P-100-Parallel-IMport-Random-Pick-for-OldNew-Packaging/p/B0217001_S_85MoistPI30-0100?scrollTo=reviewTab
Acuvue,4.0,packaging,no praise / negative review,The packaging could use improvement.,https://www.hktvmall.com/hktv/en/main/123-OPTICAL/s/H9723001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Bi-weekly-Disposable/BC-84-Acuvue-Oasys-2Week-Contact-Lens-Parallel-Import/p/H9723001_S_A130601_p-100?scrollTo=reviewTab
Acuvue,3.0,quality/defect (other),no praise / negative review,The product did not meet my expectations.,https://www.hktvmall.com/hktv/en/main/123-OPTICAL/s/H9723001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Bi-weekly-Disposable/BC-84-Acuvue-Oasys-2Week-Contact-Lens-Parallel-Import/p/H9723001_S_A130601_p-100?scrollTo=reviewTab
Acuvue,5.0,no complaint / positive feedback,general satisfaction / no specific theme,The product surpassed my expectations.,https://www.hktvmall.com/hktv/en/main/123-OPTICAL/s/H9723001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Bi-weekly-Disposable/BC-84-Acuvue-Oasys-2Week-Contact-Lens-Parallel-Import/p/H9723001_S_A130601_p-100?scrollTo=reviewTab
Acuvue,1.0,quality/defect (other),no praise / negative review,The contact lenses were deformed and of poor quality.,https://www.hktvmall.com/hktv/en/main/BROTHER-OPTICAL/s/B1412001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Bi-weekly-Disposable/BC-88-Acuvue-Oasys-2Week-Contact-Lens-Parallel-Import/p/B1412001_S_CA130602_p-100?scrollTo=reviewTab
Acuvue,5.0,unclear / insufficient detail,unclear / insufficient detail,The review contains no meaningful content.,https://www.hktvmall.com/hktv/en/main/BROTHER-OPTICAL/s/B1412001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Bi-weekly-Disposable/BC-88-Acuvue-Oasys-2Week-Contact-Lens-Parallel-Import/p/B1412001_S_CA130602_p-100?scrollTo=reviewTab
Acuvue,1.0,product mismatch/counterfeit concern,no praise / negative review,There are concerns about the product's expiry date and quality.,https://www.hktvmall.com/hktv/en/main/LENSee/s/B0217001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-85-Oasys-1Day-Contact-Lenses-P-100-Parallel-Import-Random-Pick-for-OldNew-Packaging/p/B0217001_S_85OasysPI30-0100?scrollTo=reviewTab
